"","Paises/Entidades","Tipo de conflicto","Numero del proceso","Nombre del proceso","Region","Id del acuerdo","Nombre del acuerdo","Fecha","Definicion y estado","Tipo de conflicto2","Fase del acuerdo","Grupo infancia","Grupo discapacitados","Grupo ancianos","Grupo migrantes","Grupo racial","Grupo religion","Grupo indigenas","Grupo otros","Grupo refugiados","Grupo social","Estado - autodeterminacion","Estado - referendum","Estado - secesion","Estado - unificacion","Estado - fronteras","Constitucion reforma o creacion","Elecciones","Reparto de territorios","Reparto economico","Reparto militar","Igualdad de genero","Democracia","Derechos civiles","Derechos socioeconomicos","Desarrollo","Medio ambiente","Seguridad","Alto el fuego","Corrupcion","Crimer organizado","Terrorismo","Justicia","Grupo infancia bin","Grupo discapacitados bin","Grupo ancianos bin","Grupo migrantes bin","Grupo racial bin","Grupo religion bin","Grupo indigenas bin","Grupo otros bin","Grupo refugiados bin","Grupo social bin","Constitucion reforma o creacion bin","Elecciones bin","Reparto de territorios bin","Reparto economico bin","Reparto militar bin","Igualdad de genero bin","Democracia bin","Desarrollo bin","Alto el fuego bin","Corrupcion bin","Crimer organizado bin","Justicia bin","PAISES"
"773","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",134,"Agreement between the British and Irish Governments: Monitoring and Compliance",2003-04-01,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"1",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"774","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",125,"Implementation of the Good Friday Agreement: Proposals by the Two Governments",2001-08-01,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",3,0,0,0,0,1,1,"0","0",1,"1","0",0,0,0,"1",2,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","1","GBR IRL"
"775","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1267,"Joint Statement by Tony Blair and Bertie Ahern (Saturday afternoon statement)",2000-05-06,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"776","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1269,"Letter from British and Irish governments to the political parties in Northern Ireland (Saturday morning)",2000-05-06,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,3,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","GBR IRL"
"777","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1270,"Statement by the Irish Republican Army (IRA) (Saturday)",2000-05-06,"Unilateral document","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"778","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1268,"Joint Statement by the British and Irish Governments (Friday evening statement)",2000-05-05,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"779","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",121,"Declaration issued by British and Irish Governments, Hillsborough",1999-04-01,"Multiparty signed/agreed","InterIntra","Imp",1,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",3,0,0,0,0,3,0,"0","0",1,"0","0",0,0,0,"0",0,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","GBR IRL"
"780","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",131,"Agreement between the Government of Great Britain and Northern Ireland and the Government of Ireland establishing Implementation Bodies",1999-03-08,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,2,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"1","0",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"781","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",130,"Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of Ireland establishing a British-Irish Council",1999-03-08,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"782","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",982,"Agreement between the United Kingdom of Great Britain and Northern Ireland and Ireland establishing a North/South Ministerial Council",1999-03-08,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"783","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1266,"Agreement Reached on Departments and Cross-border Bodies",1998-12-18,"Multiparty signed/agreed","Intra","Imp",2,2,0,0,2,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",2,"1","0",0,0,0,"0",0,"1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GBR IRL"
"784","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",556,"The Agreement Reached in the Multi-Party Negotiations (Good Friday Agreement or Belfast Agreement)",1998-04-10,"Multiparty signed/agreed","Intra","SubComp",0,0,0,0,3,0,0,0,0,0,"1","0","0","1","0",3,2,0,0,0,3,3,"1","0",3,"1","1",0,0,0,"1",0,"0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","GBR IRL"
"785","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1251,"Joint Statement by the British and Irish Governments and Propositions on Heads of Agreement (Lancaster House)",1998-01-12,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,1,0,0,0,0,0,"0","0","0","0","0",3,2,0,0,0,3,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","GBR IRL"
"786","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",129,"Agreement between the Government of Ireland and the Government of the United Kingdom establishing the Independent International Commission on Decommissioning",1997-08-26,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR IRL"
"787","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1260,"Text of Document on Decommissioning",1997-06-25,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","GBR IRL"
"788","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1253,"Rules of Procedure",1996-07-29,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,2,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","GBR IRL"
"789","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1250,"Northern Ireland: Ground Rules for Substantive All-Party Negotiations",1996-03-15,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,3,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","GBR IRL"
"790","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",136,"Mitchell Report",1996-01-22,"Unilateral document","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,1,0,0,0,0,1,"0","0",1,"0","1",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","GBR IRL"
"791","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1259,"Joint Communique",1995-11-28,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","GBR IRL"
"792","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",128,"A New Framework Agreement: A Shared Understanding between the British and Irish Governments to Assist Discussion and Negotiation Involving the Northern Ireland Parties",1995-02-22,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,3,0,0,0,0,0,"1","0","0","0","0",3,0,0,0,0,1,1,"1","0",2,"0","0",0,0,1,"0",0,"0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","0","GBR IRL"
"793","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1258,"Combined Loyalist Military Command Ceasefire Statement",1994-10-13,"Unilateral document","Intra","Cea",1,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",3,0,0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","GBR IRL"
"794","Ireland/United Kingdom/Northern Ireland","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",1257,"IRA Ceasefire Statement",1994-08-31,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",3,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","GBR IRL"
"795","Ireland/United Kingdom/(Northern Ireland)","Government/territory",62,"Northern Ireland peace process","Europe and Eurasia",127,"Joint Declaration Issued by The Prime Minister Rt John Major MP and the Taoiseach Mr Albert Reynolds TD (Downing Street Declaration)",1993-12-15,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,2,2,0,0,0,2,"1","0","0","1","0",2,0,0,0,0,0,2,"1","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","GBR IRL"
"796","Israel/Jordan/(Palestine)","Territory",63,"Israel-Palestine peace process","Middle East and North Africa",360,"Declaration of principles for co-operation
among the core parties on water-related matters and new and additional water
resources",1996-02-13,"Multiparty signed/agreed","InterIntra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"1","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","ISR JOR PSE"
"797","Israel/Jordan/(Palestine)","Territory",63,"Israel-Palestine peace process","Middle East and North Africa",594,"Treaty of Peace between the State of Israel and the Hashemite Kingdom of Jordan",1994-10-26,"Multiparty signed/agreed","InterIntra","SubComp",0,0,0,0,0,3,0,0,2,0,"0","0","0","0","1",0,0,0,2,0,1,0,"1","1",3,"1","1",0,0,1,"1",0,"0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","ISR JOR PSE"
"798","Israel/Jordan/(Palestine)","Territory",63,"Israel-Palestine peace process","Middle East and North Africa",591,"The Washington Declaration",1994-07-26,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,2,0,0,0,0,"0","0","0","0","1",0,0,0,1,0,1,0,"0","0",1,"1","1",1,0,0,"1",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","ISR JOR PSE"
"799","Israel/Jordan/(Palestine)","Territory",63,"Israel-Palestine peace process","Middle East and North Africa",222,"Agreed Common Agenda",1993-09-14,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","1",0,0,0,1,0,0,0,"0","0",0,"0","1",0,0,0,"1",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","ISR JOR PSE"
"800","Israel/Lebanon","Government/territory",64,"Israel-Lebanon peace process","Middle East and North Africa",537,"UN Security Council Resolution 1701",2006-08-11,"Unilateral document","Inter","Imp",0,0,0,0,0,0,0,0,2,0,"0","0","0","0","1",0,0,0,0,0,0,0,"0","0",1,"0","1",1,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","ISR LBN"
"801","Israel/Lebanon","Territory",64,"Israel-Lebanon peace process","Middle East and North Africa",411,"Israel-Lebanon Ceasefire Understanding",1996-04-26,"Multiparty signed/agreed","Inter","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","1",3,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","ISR LBN"
"802","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",787,"Understanding Regarding Ceasefire in Gaza Strip",2012-11-21,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",3,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ISR PSE"
"803","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",1072,"Annapolis Conference Joint Understanding on Negotiations",2007-11-27,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"1",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ISR PSE"
"804","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",138,"Agreed Principles for Rafah Crossing",2005-11-15,"Multiparty signed/agreed","Intra","SubPar",0,2,0,0,0,2,0,0,0,0,"0","0","0","0","0",0,0,2,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","ISR PSE"
"805","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",139,"Agreement on Movement and Access",2005-11-15,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",2,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","ISR PSE"
"806","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",192,"A Performance Based Roadmap to a Permanent Two-State Solution to the Israeli-Palestinian Conflict",2003-04-30,"Unilateral document","Intra","Pre",0,0,0,0,0,1,0,0,2,0,"0","0","0","0","1",3,1,0,0,0,1,3,"0","0",2,"1","1",2,1,0,"1",0,"0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","1","1","1","1","0","0","ISR PSE"
"807","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",1514,"Trilateral Statement on the Middle East Summit at Camp David (Camp David II)",2000-07-25,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ISR PSE"
"808","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",501,"Protocol Concerning Safe Passage between the West Bank and the Gaza Strip",1999-10-05,"Multiparty signed/agreed","Intra","Imp",2,0,1,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ISR PSE"
"809","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",587,"Sharm El Sheikh Memorandum: Implementation Timeline of Outstanding Commitments of Agreements Signed and the Resumption of Permanent Status Negotiations",1999-09-04,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,2,0,0,3,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"1",0,"0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","ISR PSE"
"810","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",592,"Wye River Memorandum",1998-10-23,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,2,0,0,0,"0","0","0","0","0",2,0,0,1,2,0,0,"0","0",1,"1","1",0,2,0,"1",2,"0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","ISR PSE"
"811","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",277,"Agreement on Temporary International Presence in the City of Hebron (II)",1997-01-21,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,3,0,0,"0","0",2,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","ISR PSE"
"812","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",500,"Protocol Concerning the Redeployment in Hebron",1997-01-17,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,2,0,0,0,0,"0","0","0","0","0",0,0,3,0,2,0,0,"0","0",1,"0","1",0,0,0,"1",0,"0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","ISR PSE"
"813","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",1246,"Note for the Record",1997-01-15,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",2,0,0,0,0,0,0,"0","0",1,"0","1",0,0,0,"1",0,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","ISR PSE"
"814","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",293,"Agreement on the Temporary International Presence in the City of Hebron",1996-05-09,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,3,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","ISR PSE"
"815","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",410,"Israeli-Palestinian Interim Agreement on the West Bank and the Gaza Strip ('Oslo II')",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,2,0,0,0,3,0,"1","0","0","0","1",0,2,3,0,2,1,2,"1","0",0,"0","1",0,0,2,"1",0,"0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","1","0","ISR PSE"
"816","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",983,"Annex I, Protocol Concerning Redeployment and Security Arrangements, Israeli­ Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",3,3,3,0,2,2,0,0,0,0,"0","0","0","0","1",0,0,3,0,2,0,0,"0","0",1,"1","1",0,0,0,"1",0,"1","1","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","ISR PSE"
"817","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",984,"Annex II, Protocol Concerning Elections, Israeli Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",0,0,2,0,3,2,0,0,0,2,"0","0","0","0","0",0,3,0,0,0,0,2,"1","0",0,"0","1",0,0,0,"0",0,"0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","ISR PSE"
"818","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",985,"Annex III, Concerning Civil Affairs, Israeli­ Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",3,0,0,3,0,2,0,0,0,0,"0","0","0","0","0",0,1,3,1,0,0,0,"1","1",1,"1","1",0,0,0,"0",0,"1","0","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","ISR PSE"
"819","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",986,"Annex IV, Protocol Concerning Legal Affairs, Israeli­ Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"1","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ISR PSE"
"820","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",987,"Annex V, Protocol on Economic Relations, Israeli­ Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,1,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","ISR PSE"
"821","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",988,"Annex VI, Protocol Concerning Israeli ­Palestinian Cooperation Programs, Israeli­ Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",3,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,1,0,"0","0",2,"1","0",0,0,2,"0",0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","ISR PSE"
"822","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",989,"Annex VII, Release of Palestinian Prisoners and Detainees, Israeli­ Palestinian Interim Agreement on The West Bank and the Gaza Strip (Oslo II)",1995-09-28,"Multiparty signed/agreed","Intra","SubPar",1,1,1,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ISR PSE"
"823","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",35,"Protocol on Further Transfer of Powers and Responsibilities",1995-08-27,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,2,0,0,0,0,0,"0","0","0","0","1",0,1,3,0,0,0,0,"0","1",1,"1","1",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","ISR PSE"
"824","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",271,"Agreement on Preparatory Transfer of Powers and Responsibilities",1994-08-29,"Multiparty signed/agreed","Intra","Imp",2,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,3,1,0,0,0,"0","0",2,"1","1",0,0,0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","ISR PSE"
"825","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",281,"Agreement on the Gaza Strip and the Jericho Area ('Cairo Agreement')",1994-05-04,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,2,0,0,0,3,0,"0","0","0","0","1",0,0,3,1,2,0,0,"1","0",0,"0","1",0,0,2,"1",0,"0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","ISR PSE"
"826","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",1513,"Letters exchanges between PLO Chairman Yasser Arafat and Israeli Prime Minister Yitzhak Rabin following the signing of the Gaza-Jericho Agreement May 4, 1994",1994-05-04,"Unilateral document","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",1,0,1,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","ISR PSE"
"827","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",36,"Protocol on Economic Relations",1994-04-29,"Multiparty signed/agreed","Intra","Pre",0,0,0,2,0,0,0,0,1,0,"0","0","0","0","0",0,0,3,3,0,0,0,"0","1",2,"1","1",0,0,1,"0",0,"0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","ISR PSE"
"828","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",357,"Declaration of Principles on Interim Self-Government Arrangements ('Oslo Accords')",1993-09-13,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","1",0,1,3,3,1,0,1,"1","0",3,"1","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","ISR PSE"
"829","Israel/Palestine","Government/territory",63,"Israel-Palestine peace process","Middle East and North Africa",34,"Israel/PLO Recognition - Exchange of Letters",1993-09-09,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"1","0",1,"0","0",0,0,0,"1",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","ISR PSE"
